pkt_index,size,RTT,port
9008,64,19.31,1200
9009,64,19.67,1200
9010,64,19.94,1200
9011,64,18.85,1200
9012,64,20.06,1200
9013,64,26.45,1200
9014,64,21.62,1200
9015,64,19.82,1200
9016,64,19.31,1200
9017,64,19.87,1200
9018,64,20.14,1200
9019,64,19.27,1200
9020,64,19.62,1200
9021,64,19.63,1200
9022,64,21.79,1200
9023,64,18.69,1200
9024,64,19.09,1200
9025,64,20.51,1200
9026,64,21.33,1200
9027,64,20.64,1200
9028,64,19.49,1200
9029,64,24.75,1200
9030,64,20.13,1200
9031,64,20.31,1200
9032,64,19.44,1200
9033,64,20.26,1200
9034,64,20.06,1200
9035,64,18.72,1200
9036,64,19.01,1200
9037,64,19.34,1200
9038,64,20.93,1200
9039,64,20.58,1200
9040,64,19.08,1200
9041,64,20.38,1200
9042,64,20.81,1200
9043,64,19.69,1200
9044,64,19.95,1200
9045,64,21.05,1200
9046,64,19.84,1200
9047,64,19.39,1200
9048,64,19.01,1200
9049,64,19.97,1200
9050,64,19.61,1200
9051,64,21.25,1200
9052,64,21.41,1200
9053,64,21.37,1200
9054,64,23.95,1200
9055,64,19.12,1200
9056,64,19.69,1200
9057,64,20.56,1200
9058,64,20.52,1200
9059,64,19.17,1200
9060,64,19.97,1200
9061,64,22.97,1200
9062,64,19.86,1200
9063,64,20.00,1200
9064,64,20.60,1200
9065,64,21.51,1200
9066,64,19.31,1200
9067,64,19.06,1200
9068,64,19.97,1200
9069,64,19.47,1200
9070,64,19.99,1200
9071,64,19.44,1200
9072,64,19.44,1200
9073,64,19.79,1200
9074,64,20.41,1200
9075,64,18.90,1200
9076,64,20.31,1200
9077,64,27.33,1200
9078,64,20.91,1200
9079,64,19.86,1200
9080,64,21.71,1200
9081,64,22.96,1200
9082,64,20.13,1200
9083,64,19.56,1200
9084,64,19.85,1200
9085,64,19.29,1200
9086,64,22.50,1200
9087,64,19.18,1200
9088,64,20.78,1200
9089,64,21.86,1200
9090,64,20.90,1200
9091,64,19.11,1200
9092,64,19.50,1200
9093,64,23.01,1200
9094,64,20.65,1200
9095,64,19.27,1200
9096,64,19.28,1200
9097,64,19.75,1200
9098,64,20.53,1200
9099,64,19.54,1200
9100,64,19.44,1200
9101,64,21.33,1200
9102,64,22.19,1200
9103,64,20.77,1200
9104,64,18.84,1200
9105,64,20.58,1200
9106,64,20.21,1200
9107,64,19.60,1200
9108,64,19.19,1200
9109,64,23.91,1200
9110,64,19.96,1200
9111,64,19.95,1200
9112,64,19.14,1200
9113,64,20.30,1200
9114,64,21.73,1200
9115,64,20.30,1200
9116,64,19.91,1200
9117,64,19.52,1200
9118,64,22.95,1200
9119,64,19.52,1200
9120,64,20.48,1200
9121,64,20.22,1200
9122,64,20.51,1200
9123,64,20.10,1200
9124,64,19.29,1200
9125,64,22.11,1200
9126,64,20.62,1200
9127,64,20.36,1200
9128,64,19.42,1200
9129,64,21.09,1200
9130,64,20.28,1200
9131,64,19.90,1200
9132,64,19.43,1200
9133,64,19.17,1200
9134,64,21.90,1200
9135,64,19.59,1200
9136,64,19.20,1200
9137,64,20.23,1200
9138,64,20.39,1200
9139,64,20.44,1200
9140,64,22.01,1200
9141,64,24.84,1200
9142,64,20.51,1200
9143,64,19.68,1200
9144,64,19.45,1200
9145,64,20.54,1200
9146,64,23.03,1200
9147,64,19.50,1200
9148,64,19.36,1200
9149,64,19.53,1200
9150,64,22.37,1200
9151,64,22.60,1200
9152,64,21.82,1200
9153,64,21.66,1200
9154,64,20.01,1200
9155,64,19.34,1200
9156,64,19.37,1200
9157,64,22.55,1200
9158,64,19.72,1200
9159,64,19.09,1200
9160,64,19.46,1200
9161,64,19.71,1200
9162,64,19.88,1200
9163,64,18.89,1200
9164,64,20.43,1200
9165,64,21.19,1200
9166,64,21.54,1200
9167,64,19.28,1200
9168,64,19.81,1200
9169,64,20.09,1200
9170,64,19.59,1200
9171,64,19.22,1200
9172,64,19.88,1200
9173,64,21.13,1200
9174,64,19.63,1200
9175,64,18.89,1200
9176,64,19.39,1200
9177,64,23.77,1200
9178,64,21.73,1200
9179,64,19.29,1200
9180,64,19.84,1200
9181,64,19.31,1200
9182,64,20.34,1200
9183,64,19.34,1200
9184,64,20.71,1200
9185,64,19.96,1200
9186,64,19.92,1200
9187,64,19.44,1200
9188,64,19.44,1200
9189,64,24.70,1200
9190,64,20.75,1200
9191,64,19.86,1200
9192,64,19.61,1200
9193,64,19.59,1200
9194,64,19.94,1200
9195,64,19.51,1200
9196,64,19.07,1200
9197,64,19.51,1200
9198,64,19.77,1200
9199,64,18.98,1200
9200,64,18.99,1200
9201,64,19.55,1200
9202,64,19.74,1200
9203,64,20.68,1200
9204,64,20.15,1200
9205,64,26.62,1200
9206,64,19.78,1200
9207,64,18.78,1200
9208,64,19.00,1200
9209,64,20.43,1200
9210,64,19.77,1200
9211,64,19.56,1200
9212,64,18.96,1200
9213,64,19.58,1200
9214,64,21.92,1200
9215,64,20.36,1200
9216,64,20.94,1200
9217,64,21.41,1200
9218,64,19.82,1200
9219,64,19.75,1200
9220,64,20.02,1200
9221,64,23.96,1200
9222,64,20.20,1200
9223,64,19.23,1200
9224,64,19.17,1200
9225,64,20.04,1200
9226,64,20.14,1200
9227,64,22.35,1200
9228,64,21.22,1200
9229,64,21.26,1200
9230,64,19.99,1200
9231,64,19.43,1200
9232,64,19.60,1200
9233,64,19.78,1200
9234,64,20.00,1200
9235,64,19.16,1200
9236,64,18.93,1200
9237,64,21.21,1200
9238,64,19.81,1200
9239,64,18.89,1200
9240,64,19.50,1200
9241,64,20.67,1200
9242,64,21.05,1200
9243,64,19.58,1200
9244,64,19.33,1200
9245,64,22.91,1200
9246,64,22.09,1200
9247,64,18.75,1200
9248,64,19.96,1200
9249,64,19.95,1200
9250,64,19.91,1200
9251,64,19.29,1200
9252,64,18.99,1200
9253,64,24.77,1200
9254,64,21.57,1200
9255,64,20.19,1200
9256,64,19.64,1200
9257,64,20.09,1200
9258,64,19.57,1200
9259,64,19.05,1200
9260,64,19.66,1200
9261,64,19.52,1200
9262,64,19.78,1200
9263,64,18.79,1200
9264,64,19.11,1200
9265,64,19.59,1200
9266,64,20.88,1200
9267,64,21.99,1200
9268,64,20.08,1200
9269,64,24.77,1200
9270,64,19.60,1200
9271,64,18.75,1200
9272,64,19.07,1200
9273,64,19.65,1200
9274,64,19.54,1200
9275,64,19.23,1200
9276,64,19.35,1200
9277,64,19.88,1200
9278,64,22.87,1200
9279,64,22.17,1200
9280,64,21.56,1200
9281,64,21.03,1200
9282,64,20.10,1200
9283,64,19.38,1200
9284,64,18.98,1200
9285,64,24.09,1200
9286,64,19.45,1200
9287,64,19.15,1200
9288,64,19.03,1200
9289,64,20.17,1200
9290,64,19.65,1200
9291,64,20.17,1200
9292,64,20.58,1200
9293,64,21.05,1200
9294,64,21.60,1200
9295,64,19.54,1200
9296,64,19.31,1200
9297,64,20.67,1200
9298,64,19.92,1200
9299,64,19.09,1200
9300,64,19.26,1200
9301,64,21.28,1200
9302,64,19.70,1200
9303,64,19.04,1200
9304,64,20.15,1200
9305,64,20.64,1200
9306,64,20.99,1200
9307,64,19.06,1200
9308,64,18.78,1200
9309,64,19.28,1200
9310,64,20.35,1200
9311,64,18.91,1200
9312,64,19.60,1200
9313,64,19.58,1200
9314,64,19.70,1200
9315,64,18.94,1200
9316,64,18.92,1200
9317,64,29.84,1200
9318,64,21.46,1200
9319,64,19.66,1200
9320,64,19.54,1200
9321,64,20.02,1200
9322,64,19.61,1200
9323,64,19.53,1200
9324,64,19.02,1200
9325,64,19.97,1200
9326,64,24.75,1200
9327,64,19.55,1200
9328,64,18.82,1200
9329,64,19.64,1200
9330,64,20.42,1200
9331,64,20.42,1200
9332,64,19.47,1200
9333,64,23.19,1200
9334,64,19.70,1200
9335,64,19.26,1200
9336,64,19.30,1200
9337,64,20.01,1200
9338,64,19.48,1200
9339,64,19.12,1200
9340,64,19.06,1200
9341,64,19.99,1200
9342,64,26.28,1200
9343,64,22.59,1200
9344,64,20.76,1200
9345,64,22.62,1200
9346,64,20.96,1200
9347,64,19.62,1200
9348,64,19.92,1200
9349,64,23.66,1200
9350,64,19.90,1200
9351,64,19.78,1200
9352,64,18.98,1200
9353,64,20.18,1200
9354,64,19.85,1200
9355,64,20.34,1200
9356,64,20.86,1200
9357,64,20.55,1200
9358,64,20.14,1200
9359,64,19.49,1200
9360,64,19.19,1200
9361,64,19.64,1200
9362,64,19.61,1200
9363,64,19.82,1200
9364,64,19.23,1200
9365,64,21.17,1200
9366,64,19.49,1200
9367,64,19.11,1200
9368,64,20.51,1200
9369,64,21.04,1200
9370,64,19.81,1200
9371,64,19.43,1200
9372,64,19.21,1200
9373,64,19.97,1200
9374,64,20.39,1200
9375,64,21.89,1200
9376,64,20.22,1200
9377,64,20.05,1200
9378,64,20.34,1200
9379,64,19.65,1200
9380,64,25.18,1200
9381,64,25.73,1200
9382,64,20.92,1200
9383,64,18.98,1200
9384,64,19.78,1200
9385,64,20.19,1200
9386,64,20.05,1200
9387,64,19.39,1200
9388,64,19.79,1200
9389,64,19.92,1200
9390,64,20.04,1200
9391,64,19.03,1200
9392,64,19.20,1200
9393,64,20.61,1200
9394,64,20.80,1200
9395,64,18.99,1200
9396,64,19.64,1200
9397,64,25.58,1200
9398,64,20.42,1200
9399,64,18.91,1200
9400,64,19.09,1200
9401,64,19.84,1200
9402,64,19.77,1200
9403,64,19.21,1200
9404,64,19.00,1200
9405,64,19.48,1200
9406,64,26.83,1200
9407,64,20.66,1200
9408,64,20.04,1200
9409,64,20.09,1200
9410,64,19.75,1200
9411,64,18.96,1200
9412,64,19.80,1200
9413,64,22.72,1200
9414,64,19.82,1200
9415,64,18.93,1200
9416,64,19.01,1200
9417,64,19.56,1200
9418,64,20.98,1200
9419,64,20.41,1200
9420,64,20.45,1200
9421,64,19.57,1200
9422,64,20.04,1200
9423,64,19.09,1200
9424,64,21.53,1200
9425,64,19.54,1200
9426,64,19.64,1200
9427,64,19.01,1200
9428,64,18.98,1200
9429,64,26.06,1200
9430,64,20.30,1200
9431,64,24.62,1200
9432,64,20.28,1200
9433,64,25.05,1200
9434,64,20.74,1200
9435,64,19.37,1200
9436,64,19.93,1200
9437,64,20.17,1200
9438,64,23.58,1200
9439,64,19.77,1200
9440,64,19.80,1200
9441,64,22.21,1200
9442,64,19.65,1200
9443,64,20.42,1200
9444,64,21.58,1200
9445,64,24.76,1200
9446,64,19.63,1200
9447,64,19.25,1200
9448,64,18.86,1200
9449,64,19.88,1200
9450,64,20.08,1200
9451,64,19.04,1200
9452,64,19.64,1200
9453,64,19.95,1200
9454,64,20.37,1200
9455,64,19.62,1200
9456,64,20.35,1200
9457,64,20.90,1200
9458,64,19.88,1200
9459,64,19.14,1200
9460,64,19.53,1200
9461,64,23.53,1200
9462,64,21.10,1200
9463,64,18.72,1200
9464,64,18.89,1200
9465,64,19.80,1200
9466,64,20.75,1200
9467,64,19.04,1200
9468,64,19.95,1200
9469,64,20.44,1200
9470,64,23.89,1200
9471,64,20.00,1200
9472,64,20.53,1200
9473,64,20.25,1200
9474,64,20.50,1200
9475,64,19.48,1200
9476,64,19.73,1200
9477,64,22.91,1200
9478,64,19.93,1200
9479,64,18.76,1200
9480,64,18.82,1200
9481,64,21.75,1200
9482,64,22.21,1200
9483,64,20.05,1200
9484,64,20.12,1200
9485,64,19.58,1200
9486,64,19.70,1200
9487,64,19.64,1200
9488,64,18.87,1200
9489,64,19.30,1200
9490,64,19.97,1200
9491,64,18.64,1200
9492,64,18.97,1200
9493,64,25.37,1200
9494,64,21.01,1200
9495,64,20.62,1200
9496,64,19.05,1200
9497,64,19.42,1200
9498,64,19.64,1200
9499,64,19.46,1200
9500,64,19.78,1200
9501,64,19.39,1200
9502,64,22.08,1200
9503,64,19.15,1200
9504,64,19.57,1200
9505,64,19.64,1200
9506,64,19.74,1200
9507,64,19.65,1200
9508,64,20.58,1200
9509,64,25.70,1200
9510,64,20.11,1200
9511,64,18.83,1200
9512,64,18.76,1200
9513,64,19.99,1200
9514,64,19.43,1200
9515,64,19.48,1200
9516,64,19.11,1200
9517,64,20.14,1200
9518,64,20.11,1200
9519,64,19.10,1200
9520,64,21.46,1200
9521,64,20.75,1200
9522,64,23.12,1200
9523,64,19.69,1200
9524,64,19.29,1200
9525,64,24.53,1200
9526,64,19.97,1200
9527,64,19.04,1200
9528,64,19.37,1200
9529,64,19.59,1200
9530,64,19.41,1200
9531,64,19.04,1200
9532,64,20.38,1200
9533,64,21.88,1200
9534,64,24.14,1200
9535,64,19.41,1200
9536,64,19.89,1200
9537,64,20.25,1200
9538,64,20.20,1200
9539,64,18.95,1200
9540,64,19.37,1200
9541,64,23.76,1200
9542,64,20.01,1200
9543,64,19.17,1200
9544,64,19.17,1200
9545,64,20.99,1200
9546,64,21.20,1200
9547,64,19.88,1200
9548,64,19.27,1200
9549,64,19.65,1200
9550,64,20.09,1200
9551,64,19.36,1200
9552,64,19.57,1200
9553,64,20.45,1200
9554,64,20.14,1200
9555,64,19.25,1200
9556,64,19.68,1200
9557,64,21.06,1200
9558,64,20.64,1200
9559,64,20.52,1200
9560,64,19.15,1200
9561,64,20.31,1200
9562,64,19.52,1200
9563,64,19.70,1200
9564,64,18.95,1200
9565,64,20.00,1200
9566,64,21.17,1200
9567,64,19.01,1200
9568,64,18.36,1200
9569,64,19.46,1200
9570,64,19.77,1200
9571,64,20.31,1200
9572,64,21.56,1200
9573,64,23.32,1200
9574,64,19.67,1200
9575,64,19.38,1200
9576,64,19.15,1200
9577,64,20.57,1200
9578,64,19.89,1200
9579,64,19.20,1200
9580,64,19.66,1200
9581,64,19.61,1200
9582,64,19.26,1200
9583,64,19.08,1200
9584,64,20.44,1200
9585,64,20.99,1200
9586,64,19.68,1200
9587,64,19.17,1200
9588,64,19.14,1200
9589,64,21.44,1200
9590,64,19.13,1200
9591,64,18.67,1200
9592,64,18.27,1200
9593,64,19.84,1200
9594,64,19.45,1200
9595,64,18.97,1200
9596,64,19.09,1200
9597,64,25.64,1200
9598,64,25.02,1200
9599,64,20.98,1200
9600,64,20.65,1200
9601,64,20.21,1200
9602,64,19.99,1200
9603,64,19.66,1200
9604,64,19.52,1200
9605,64,24.58,1200
9606,64,20.22,1200
9607,64,19.95,1200
9608,64,19.57,1200
9609,64,20.59,1200
9610,64,21.53,1200
9611,64,20.00,1200
9612,64,20.00,1200
9613,64,19.93,1200
9614,64,20.80,1200
9615,64,19.65,1200
9616,64,19.64,1200
9617,64,20.64,1200
9618,64,19.68,1200
9619,64,19.46,1200
9620,64,19.54,1200
9621,64,48.39,1200
9622,64,23.52,1200
9623,64,19.77,1200
9624,64,19.09,1200
9625,64,20.43,1200
9626,64,21.25,1200
9627,64,19.71,1200
9628,64,19.32,1200
9629,64,19.90,1200
9630,64,22.98,1200
9631,64,19.47,1200
9632,64,19.65,1200
9633,64,21.45,1200
9634,64,21.68,1200
9635,64,20.11,1200
9636,64,19.17,1200
9637,64,25.84,1200
9638,64,19.70,1200
9639,64,18.85,1200
9640,64,19.02,1200
9641,64,19.22,1200
9642,64,19.59,1200
9643,64,19.13,1200
9644,64,18.78,1200
9645,64,20.04,1200
9646,64,21.05,1200
9647,64,20.22,1200
9648,64,19.58,1200
9649,64,20.46,1200
9650,64,19.88,1200
9651,64,19.07,1200
9652,64,19.11,1200
9653,64,21.36,1200
9654,64,19.77,1200
9655,64,19.27,1200
9656,64,19.41,1200
9657,64,20.04,1200
9658,64,19.88,1200
9659,64,20.68,1200
9660,64,19.92,1200
9661,64,19.86,1200
9662,64,21.64,1200
9663,64,19.75,1200
9664,64,19.39,1200
9665,64,20.31,1200
9666,64,20.38,1200
9667,64,19.95,1200
9668,64,20.04,1200
9669,64,29.16,1200
9670,64,20.44,1200
9671,64,26.42,1200
9672,64,21.24,1200
9673,64,21.16,1200
9674,64,20.05,1200
9675,64,19.60,1200
9676,64,19.58,1200
9677,64,19.84,1200
9678,64,20.23,1200
9679,64,19.75,1200
9680,64,19.07,1200
9681,64,20.10,1200
9682,64,20.41,1200
9683,64,20.43,1200
9684,64,20.76,1200
9685,64,24.48,1200
9686,64,19.67,1200
9687,64,18.91,1200
9688,64,19.09,1200
9689,64,19.46,1200
9690,64,19.67,1200
9691,64,19.07,1200
9692,64,19.13,1200
9693,64,20.02,1200
9694,64,23.41,1200
9695,64,19.20,1200
9696,64,19.79,1200
9697,64,21.88,1200
9698,64,21.52,1200
9699,64,19.48,1200
9700,64,19.78,1200
9701,64,22.29,1200
9702,64,19.79,1200
9703,64,19.54,1200
9704,64,18.72,1200
9705,64,19.86,1200
9706,64,19.87,1200
9707,64,19.37,1200
9708,64,19.07,1200
9709,64,21.12,1200
9710,64,21.30,1200
9711,64,19.46,1200
9712,64,18.85,1200
9713,64,20.04,1200
9714,64,20.25,1200
9715,64,19.19,1200
9716,64,19.42,1200
9717,64,21.26,1200
9718,64,22.44,1200
9719,64,19.58,1200
9720,64,18.77,1200
9721,64,19.96,1200
9722,64,20.71,1200
9723,64,20.39,1200
9724,64,19.60,1200
9725,64,19.52,1200
9726,64,22.02,1200
9727,64,18.73,1200
9728,64,19.34,1200
9729,64,19.52,1200
9730,64,20.13,1200
9731,64,19.31,1200
9732,64,19.43,1200
9733,64,24.19,1200
9734,64,19.99,1200
9735,64,20.62,1200
9736,64,19.59,1200
9737,64,20.04,1200
9738,64,20.15,1200
9739,64,19.31,1200
9740,64,20.23,1200
9741,64,19.57,1200
9742,64,19.90,1200
9743,64,18.90,1200
9744,64,18.77,1200
9745,64,19.85,1200
9746,64,20.28,1200
9747,64,18.97,1200
9748,64,20.45,1200
9749,64,27.72,1200
9750,64,19.84,1200
9751,64,18.84,1200
9752,64,19.25,1200
9753,64,19.50,1200
9754,64,20.05,1200
9755,64,18.86,1200
9756,64,19.42,1200
9757,64,19.34,1200
9758,64,20.54,1200
9759,64,18.94,1200
9760,64,22.07,1200
9761,64,21.33,1200
9762,64,20.89,1200
9763,64,19.71,1200
9764,64,19.58,1200
9765,64,23.82,1200
9766,64,19.90,1200
9767,64,19.05,1200
9768,64,18.70,1200
9769,64,19.58,1200
9770,64,19.65,1200
9771,64,18.92,1200
9772,64,19.00,1200
9773,64,19.98,1200
9774,64,21.11,1200
9775,64,20.39,1200
9776,64,19.29,1200
9777,64,19.74,1200
9778,64,19.80,1200
9779,64,19.02,1200
9780,64,19.25,1200
9781,64,23.77,1200
9782,64,19.44,1200
9783,64,19.02,1200
9784,64,18.57,1200
9785,64,19.56,1200
9786,64,20.88,1200
9787,64,20.59,1200
9788,64,20.44,1200
9789,64,19.24,1200
9790,64,22.32,1200
9791,64,18.98,1200
9792,64,19.35,1200
9793,64,19.74,1200
9794,64,19.82,1200
9795,64,19.37,1200
9796,64,19.67,1200
9797,64,24.62,1200
9798,64,19.85,1200
9799,64,21.93,1200
9800,64,20.63,1200
9801,64,20.22,1200
9802,64,19.75,1200
9803,64,20.18,1200
9804,64,20.44,1200
9805,64,19.79,1200
9806,64,20.43,1200
9807,64,19.82,1200
9808,64,19.70,1200
9809,64,20.24,1200
9810,64,20.17,1200
9811,64,20.28,1200
9812,64,21.07,1200
9813,64,25.00,1200
9814,64,19.76,1200
9815,64,19.05,1200
9816,64,19.39,1200
9817,64,22.19,1200
9818,64,19.98,1200
9819,64,18.97,1200
9820,64,19.56,1200
9821,64,19.95,1200
9822,64,20.07,1200
9823,64,19.65,1200
9824,64,21.74,1200
9825,64,21.84,1200
9826,64,20.82,1200
9827,64,19.02,1200
9828,64,19.71,1200
9829,64,24.47,1200
9830,64,19.86,1200
9831,64,19.28,1200
9832,64,19.32,1200
9833,64,19.59,1200
9834,64,19.70,1200
9835,64,18.98,1200
9836,64,19.28,1200
9837,64,20.29,1200
9838,64,20.88,1200
9839,64,19.33,1200
9840,64,19.35,1200
9841,64,19.98,1200
9842,64,19.69,1200
9843,64,19.25,1200
9844,64,19.28,1200
9845,64,22.11,1200
9846,64,19.84,1200
9847,64,18.87,1200
9848,64,18.73,1200
9849,64,20.10,1200
9850,64,20.91,1200
9851,64,20.78,1200
9852,64,19.74,1200
9853,64,19.41,1200
9854,64,23.24,1200
9855,64,19.44,1200
9856,64,20.23,1200
9857,64,20.04,1200
9858,64,20.08,1200
9859,64,20.08,1200
9860,64,19.28,1200
9861,64,21.89,1200
9862,64,20.56,1200
9863,64,20.67,1200
9864,64,20.91,1200
9865,64,20.22,1200
9866,64,19.94,1200
9867,64,19.20,1200
9868,64,19.65,1200
9869,64,19.71,1200
9870,64,19.84,1200
9871,64,19.62,1200
9872,64,18.97,1200
9873,64,20.24,1200
9874,64,20.39,1200
9875,64,20.33,1200
9876,64,22.33,1200
9877,64,25.36,1200
9878,64,21.48,1200
9879,64,19.41,1200
9880,64,19.35,1200
9881,64,19.94,1200
9882,64,20.31,1200
9883,64,19.15,1200
9884,64,23.35,1200
9885,64,19.85,1200
9886,64,21.93,1200
9887,64,19.54,1200
9888,64,21.56,1200
9889,64,20.97,1200
9890,64,20.51,1200
9891,64,19.02,1200
9892,64,19.92,1200
9893,64,23.67,1200
9894,64,20.54,1200
9895,64,19.00,1200
9896,64,19.00,1200
9897,64,20.27,1200
9898,64,19.58,1200
9899,64,19.96,1200
9900,64,20.64,1200
9901,64,21.59,1200
9902,64,21.05,1200
9903,64,19.62,1200
9904,64,18.81,1200
9905,64,20.50,1200
9906,64,20.06,1200
9907,64,20.31,1200
9908,64,20.27,1200
9909,64,21.92,1200
9910,64,20.46,1200
9911,64,19.34,1200
9912,64,18.97,1200
9913,64,20.63,1200
9914,64,21.11,1200
9915,64,19.54,1200
9916,64,20.37,1200
9917,64,19.44,1200
9918,64,19.95,1200
9919,64,19.14,1200
9920,64,19.37,1200
9921,64,19.98,1200
9922,64,20.68,1200
9923,64,19.36,1200
9924,64,19.07,1200
9925,64,24.07,1200
9926,64,20.96,1200
9927,64,20.42,1200
9928,64,18.88,1200
9929,64,21.68,1200
9930,64,20.50,1200
9931,64,19.74,1200
9932,64,19.63,1200
9933,64,21.93,1200
9934,64,20.00,1200
9935,64,19.29,1200
9936,64,18.59,1200
9937,64,19.65,1200
9938,64,23.73,1200
9939,64,20.54,1200
9940,64,19.94,1200
9941,64,26.19,1200
9942,64,20.20,1200
9943,64,19.82,1200
9944,64,19.46,1200
9945,64,20.57,1200
9946,64,20.00,1200
9947,64,19.76,1200
9948,64,19.12,1200
9949,64,19.11,1200
9950,64,19.81,1200
9951,64,22.60,1200
9952,64,22.39,1200
9953,64,21.11,1200
9954,64,20.72,1200
9955,64,19.74,1200
9956,64,19.71,1200
9957,64,24.10,1200
9958,64,20.30,1200
9959,64,19.43,1200
9960,64,18.91,1200
9961,64,19.65,1200
9962,64,20.01,1200
9963,64,20.31,1200
9964,64,21.88,1200
9965,64,25.40,1200
9966,64,20.36,1200
9967,64,19.34,1200
9968,64,20.06,1200
9969,64,20.09,1200
9970,64,19.89,1200
9971,64,19.70,1200
9972,64,19.19,1200
9973,64,24.69,1200
9974,64,19.86,1200
9975,64,19.93,1200
9976,64,20.56,1200
9977,64,21.57,1200
9978,64,20.46,1200
9979,64,19.93,1200
9980,64,19.53,1200
9981,64,20.30,1200
9982,64,22.37,1200
9983,64,19.30,1200
9984,64,19.98,1200
9985,64,21.58,1200
9986,64,20.00,1200
9987,64,18.98,1200
9988,64,20.85,1200
9989,64,26.07,1200
9990,64,20.98,1200
9991,64,19.55,1200
9992,64,19.65,1200
9993,64,20.13,1200
9994,64,20.36,1200
9995,64,19.18,1200
9996,64,19.82,1200
9997,64,19.68,1200
9998,64,20.23,1200
9999,64,19.31,1200
10000,64,19.37,1200
10001,64,28.08,1200
10002,64,21.11,1200
10003,64,20.06,1200
10004,64,19.64,1200
10005,64,21.95,1200
10006,64,19.85,1200
10007,64,19.34,1200
10008,64,18.82,1200
10009,64,19.86,1200
10010,64,19.90,1200
10011,64,19.08,1200
10012,64,18.90,1200
10013,64,22.60,1200
10014,64,22.81,1200
10015,64,20.49,1200
10016,64,20.16,1200
10017,64,20.30,1200
10018,64,20.37,1200
10019,64,19.50,1200
10020,64,20.12,1200
10021,64,23.50,1200
10022,64,19.33,1200
10023,64,19.45,1200
10024,64,19.26,1200
10025,64,20.28,1200
10026,64,21.04,1200
10027,64,20.68,1200
10028,64,19.67,1200
10029,64,19.64,1200
10030,64,20.07,1200
10031,64,19.61,1200
10032,64,19.28,1200
10033,64,19.76,1200
10034,64,20.55,1200
10035,64,19.34,1200
10036,64,19.35,1200
10037,64,22.79,1200
10038,64,19.42,1200
10039,64,19.70,1200
10040,64,19.48,1200
10041,64,26.56,1200
10042,64,19.68,1200
10043,64,19.32,1200
10044,64,19.26,1200
10045,64,19.68,1200
10046,64,20.07,1200
10047,64,19.34,1200
10048,64,19.13,1200
10049,64,20.39,1200
10050,64,19.87,1200
10051,64,19.48,1200
10052,64,19.74,1200
10053,64,24.42,1200
10054,64,21.17,1200
10055,64,19.38,1200
10056,64,19.10,1200
10057,64,20.41,1200
10058,64,19.40,1200
10059,64,21.03,1200
10060,64,19.44,1200
10061,64,20.38,1200
10062,64,22.84,1200
10063,64,19.22,1200
10064,64,20.84,1200
10065,64,21.44,1200
10066,64,21.09,1200
10067,64,19.27,1200
10068,64,19.03,1200
10069,64,23.54,1200
10070,64,19.62,1200
10071,64,18.79,1200
10072,64,19.48,1200
10073,64,19.14,1200
10074,64,19.90,1200
10075,64,18.80,1200
10076,64,18.82,1200
10077,64,22.02,1200
10078,64,23.01,1200
10079,64,20.42,1200
10080,64,20.20,1200
10081,64,19.78,1200
10082,64,20.19,1200
10083,64,18.86,1200
10084,64,18.92,1200
10085,64,26.17,1200
10086,64,20.08,1200
10087,64,19.02,1200
10088,64,18.90,1200
10089,64,19.64,1200
10090,64,20.86,1200
10091,64,19.96,1200
10092,64,19.47,1200
10093,64,19.77,1200
10094,64,20.06,1200
10095,64,19.21,1200
10096,64,19.60,1200
10097,64,19.93,1200
10098,64,19.90,1200
10099,64,18.98,1200
10100,64,19.61,1200
10101,64,24.20,1200
10102,64,24.04,1200
10103,64,21.05,1200
10104,64,19.64,1200
10105,64,20.67,1200
10106,64,20.08,1200
10107,64,19.82,1200
10108,64,19.25,1200
10109,64,20.37,1200
10110,64,22.63,1200
10111,64,18.98,1200
10112,64,22.35,1200
10113,64,20.17,1200
10114,64,19.57,1200
10115,64,23.70,1200
10116,64,21.51,1200
10117,64,25.36,1200
10118,64,20.36,1200
10119,64,18.92,1200
10120,64,18.91,1200
10121,64,19.36,1200
10122,64,19.43,1200
10123,64,19.20,1200
10124,64,19.97,1200
10125,64,19.69,1200
10126,64,20.24,1200
10127,64,19.26,1200
10128,64,21.92,1200
10129,64,23.62,1200
10130,64,21.13,1200
10131,64,20.41,1200
10132,64,19.66,1200
10133,64,23.47,1200
10134,64,20.15,1200
10135,64,19.52,1200
10136,64,18.73,1200
10137,64,19.89,1200
10138,64,19.67,1200
10139,64,19.42,1200
10140,64,21.00,1200
10141,64,20.60,1200
10142,64,23.47,1200
10143,64,18.91,1200
10144,64,19.24,1200
10145,64,19.58,1200
10146,64,20.42,1200
10147,64,19.73,1200
10148,64,19.45,1200
10149,64,24.40,1200
10150,64,19.19,1200
10151,64,19.27,1200
10152,64,19.27,1200
10153,64,20.20,1200
10154,64,21.15,1200
10155,64,19.70,1200
10156,64,19.92,1200
10157,64,19.87,1200
10158,64,20.49,1200
10159,64,19.22,1200
10160,64,36.82,1200
10161,64,22.97,1200
10162,64,20.36,1200
10163,64,19.20,1200
10164,64,18.99,1200
10165,64,26.65,1200
10166,64,21.31,1200
10167,64,19.61,1200
10168,64,19.56,1200
10169,64,20.08,1200
10170,64,19.75,1200
10171,64,19.86,1200
10172,64,19.70,1200
